name,party,party_id,startDate,endDate
זרח ורהפטיג,,,1969-12-15T00:00:00,1974-01-21T00:00:00
וליד צאדק חאג'-יחיא,,,1992-08-04T00:00:00,1995-11-22T00:00:00
וליד צאדק חאג'-יחיא,,,1995-11-27T00:00:00,1996-06-17T00:00:00
מיכאל חזני,,,1970-09-01T00:00:00,1974-01-21T00:00:00
מיכאל חזני,,,1974-03-10T00:00:00,1974-06-03T00:00:00
מיכאל חזני,,,1974-10-30T00:00:00,1975-07-02T00:00:00
מיכאל חזני,,,1969-12-22T00:00:00,1970-09-01T00:00:00
יגאל ידין,,,1978-10-24T00:00:00,1981-07-20T00:00:00
אהרן ידלין,,,1974-06-03T00:00:00,1977-06-13T00:00:00
אהרן ידלין,,,1964-06-01T00:00:00,1964-12-22T00:00:00
אהרן ידלין,,,1964-12-23T00:00:00,1965-11-22T00:00:00
אהרן ידלין,,,1966-01-17T00:00:00,1969-03-17T00:00:00
אהרן ידלין,,,1969-03-17T00:00:00,1969-11-17T00:00:00
אהרן ידלין,,,1969-12-22T00:00:00,1972-07-26T00:00:00
דב יוסף,,,1952-12-24T00:00:00,1953-06-15T00:00:00
דב יוסף,,,1951-10-08T00:00:00,1952-06-25T00:00:00
דב יוסף,,,1961-11-02T00:00:00,1963-06-26T00:00:00
דב יוסף,,,1963-06-26T00:00:00,1964-12-22T00:00:00
דב יוסף,,,1964-12-22T00:00:00,1965-11-22T00:00:00
דב יוסף,,,1950-11-01T00:00:00,1951-08-20T00:00:00
דב יוסף,,,1951-10-08T00:00:00,1952-12-24T00:00:00
דב יוסף,,,1955-06-29T00:00:00,1955-08-15T00:00:00
דב יוסף,,,1953-06-15T00:00:00,1954-01-26T00:00:00
דב יוסף,,,1954-01-26T00:00:00,1955-06-29T00:00:00
דב יוסף,,,1955-06-29T00:00:00,1955-08-15T00:00:00
דב יוסף,,,1949-03-10T00:00:00,1950-11-01T00:00:00
גיורא יוספטל,,,1961-11-02T00:00:00,1962-08-23T00:00:00
גדעון האוזנר,,,1974-03-10T00:00:00,1974-06-03T00:00:00
גדעון האוזנר,,,1974-06-03T00:00:00,1977-06-13T00:00:00
שלמה-ישראל בן-מאיר,,,1963-02-18T00:00:00,1963-06-26T00:00:00
שלמה-ישראל בן-מאיר,,,1963-07-01T00:00:00,1964-12-22T00:00:00
שלמה-ישראל בן-מאיר,,,1964-12-23T00:00:00,1965-11-22T00:00:00
שלמה-ישראל בן-מאיר,,,1966-01-17T00:00:00,1969-03-17T00:00:00
שלמה-ישראל בן-מאיר,,,1969-03-17T00:00:00,1969-11-17T00:00:00
שלמה-ישראל בן-מאיר,,,1965-03-24T00:00:00,1965-11-22T00:00:00
ישראל גלילי,,,1966-01-12T00:00:00,1966-10-24T00:00:00
ישראל גלילי,,,1969-12-15T00:00:00,1974-01-21T00:00:00
ישראל גלילי,,,1974-03-10T00:00:00,1974-06-03T00:00:00
ישראל גלילי,,,1974-06-03T00:00:00,1977-06-13T00:00:00
ישראל גלילי,,,1966-10-24T00:00:00,1969-03-17T00:00:00
משה דיין,,,1967-06-05T00:00:00,1969-03-17T00:00:00
משה דיין,,,1969-03-17T00:00:00,1969-11-17T00:00:00
משה דיין,,,1969-12-15T00:00:00,1974-01-21T00:00:00
משה דיין,,,1974-03-10T00:00:00,1974-06-03T00:00:00
משה דיין,,,1977-06-20T00:00:00,1979-10-23T00:00:00
משה דיין,,,1959-12-17T00:00:00,1961-09-04T00:00:00
משה דיין,,,1961-11-02T00:00:00,1963-06-26T00:00:00
משה דיין,,,1963-06-26T00:00:00,1964-11-09T00:00:00
בן-ציון דינור,,,1951-10-08T00:00:00,1952-12-24T00:00:00
בן-ציון דינור,,,1952-12-24T00:00:00,1954-01-26T00:00:00
בן-ציון דינור,,,1954-01-26T00:00:00,1955-06-29T00:00:00
בן-ציון דינור,,,1955-06-29T00:00:00,1955-08-15T00:00:00
מרדכי בנטוב,,,1966-01-12T00:00:00,1969-03-17T00:00:00
ישראל ברזילי,,,1969-12-15T00:00:00,1970-06-12T00:00:00
ישראל ברזילי,,,1955-11-03T00:00:00,1958-01-07T00:00:00
ישראל ברזילי,,,1958-01-07T00:00:00,1959-11-30T00:00:00
ישראל ברזילי,,,1959-12-17T00:00:00,1961-09-04T00:00:00
ישראל ברזילי,,,1966-01-12T00:00:00,1969-03-17T00:00:00
ישראל בר-יהודה,,,1955-11-03T00:00:00,1958-01-07T00:00:00
ישראל בר-יהודה,,,1958-01-07T00:00:00,1959-11-30T00:00:00
ישראל בר-יהודה,,,1962-05-28T00:00:00,1963-06-26T00:00:00
ישראל בר-יהודה,,,1963-06-26T00:00:00,1964-12-22T00:00:00
ישראל בר-יהודה,,,1964-12-22T00:00:00,1965-05-04T00:00:00
פרץ ברנשטיין,,,1948-05-14T00:00:00,1949-02-14T00:00:00
פרץ ברנשטיין,,,1954-01-26T00:00:00,1955-06-29T00:00:00
משה ברעם,,,1974-06-03T00:00:00,1977-06-13T00:00:00
חיים גבתי,,,1964-11-09T00:00:00,1964-12-22T00:00:00
חיים גבתי,,,1966-01-12T00:00:00,1969-03-17T00:00:00
חיים גבתי,,,1974-03-10T00:00:00,1974-06-03T00:00:00
חיים גבתי,,,1969-12-22T00:00:00,1970-07-27T00:00:00
חיים גבתי,,,1970-09-01T00:00:00,1974-01-21T00:00:00
עקיבא גוברין,,,1963-12-02T00:00:00,1964-12-22T00:00:00
מרדכי בנטוב,,,1959-12-17T00:00:00,1961-09-04T00:00:00
מרדכי בנטוב,,,1948-05-14T00:00:00,1949-02-14T00:00:00
לוי אשכול,,,1963-06-26T00:00:00,1964-12-22T00:00:00
לוי אשכול,,,1966-01-12T00:00:00,1967-06-05T00:00:00
לוי אשכול,,,1951-10-08T00:00:00,1952-06-25T00:00:00
לוי אשכול,,,1951-10-08T00:00:00,1952-12-24T00:00:00
לוי אשכול,,,1965-05-31T00:00:00,1965-11-22T00:00:00
יצחק בן-אהרן,,,1959-12-17T00:00:00,1961-09-04T00:00:00
דוד בן-גוריון,,,1948-05-14T00:00:00,1949-02-14T00:00:00
דוד בן-גוריון,,,1951-08-20T00:00:00,1951-10-08T00:00:00
דוד בן-גוריון,,,1951-10-08T00:00:00,1952-12-24T00:00:00
דוד בן-גוריון,,,1952-12-24T00:00:00,1954-01-26T00:00:00
דוד בן-גוריון,,,1955-11-03T00:00:00,1958-01-07T00:00:00
דוד בן-גוריון,,,1958-01-07T00:00:00,1959-11-30T00:00:00
דוד בן-גוריון,,,1959-12-17T00:00:00,1961-09-04T00:00:00
דוד בן-גוריון,,,1961-11-02T00:00:00,1963-06-26T00:00:00
דוד בן-גוריון,,,1948-05-14T00:00:00,1949-02-14T00:00:00
דוד בן-גוריון,,,1949-03-10T00:00:00,1950-11-01T00:00:00
דוד בן-גוריון,,,1951-08-20T00:00:00,1951-10-08T00:00:00
דוד בן-גוריון,,,1951-10-08T00:00:00,1952-12-24T00:00:00
דוד בן-גוריון,,,1955-06-29T00:00:00,1955-08-15T00:00:00
דוד בן-גוריון,,,1960-05-10T00:00:00,1960-08-03T00:00:00
דוד בן-גוריון,,,1952-08-14T00:00:00,1952-12-24T00:00:00
מרדכי בנטוב,,,1949-02-14T00:00:00,1949-03-10T00:00:00
מרדכי בנטוב,,,1958-01-07T00:00:00,1959-11-30T00:00:00
לוי אשכול,,,1959-12-17T00:00:00,1961-09-04T00:00:00
יוסף-אהרון אלמוגי,,,1963-06-26T00:00:00,1964-12-22T00:00:00
יוסף-אהרון אלמוגי,,,1964-12-22T00:00:00,1965-05-25T00:00:00
יוסף-אהרון אלמוגי,,,1969-03-17T00:00:00,1969-11-17T00:00:00
יוסף-אהרון אלמוגי,,,1969-12-15T00:00:00,1974-01-21T00:00:00
יוסף-אהרון אלמוגי,,,1963-06-26T00:00:00,1964-12-22T00:00:00
יוסף-אהרון אלמוגי,,,1964-12-22T00:00:00,1965-05-25T00:00:00
עמי אסף,,,1959-12-28T00:00:00,1960-05-10T00:00:00
עמי אסף,,,1961-11-06T00:00:00,1963-05-17T00:00:00
יוסף אפרתי,,,1952-07-09T00:00:00,1952-12-24T00:00:00
שמחה ארליך,,,1981-08-05T00:00:00,1983-06-19T00:00:00
שמחה ארליך,,,1981-08-05T00:00:00,1983-06-19T00:00:00
זלמן ארן,,,1954-01-26T00:00:00,1955-06-29T00:00:00
זלמן ארן,,,1955-11-03T00:00:00,1958-01-07T00:00:00
זלמן ארן,,,1963-06-26T00:00:00,1964-12-22T00:00:00
זלמן ארן,,,1964-12-22T00:00:00,1965-11-22T00:00:00
זלמן ארן,,,1955-06-29T00:00:00,1955-08-15T00:00:00
לוי אשכול,,,1964-12-22T00:00:00,1965-11-22T00:00:00
לוי אשכול,,,1966-01-12T00:00:00,1969-02-26T00:00:00
לוי אשכול,,,1952-06-25T00:00:00,1952-12-24T00:00:00
לוי אשכול,,,1952-12-24T00:00:00,1954-01-26T00:00:00
לוי אשכול,,,1954-01-26T00:00:00,1955-06-29T00:00:00
לוי אשכול,,,1955-06-29T00:00:00,1955-08-15T00:00:00
לוי אשכול,,,1955-11-03T00:00:00,1958-01-07T00:00:00
לוי אשכול,,,1958-01-07T00:00:00,1959-11-30T00:00:00
יגאל אלון,,,1966-01-12T00:00:00,1968-07-08T00:00:00
יוסף-אהרון אלמוגי,,,1961-11-02T00:00:00,1962-10-29T00:00:00
יצחק לוי,,,1996-06-18T00:00:00,1998-02-25T00:00:00
יצחק לוי,,,1996-06-18T00:00:00,1996-07-08T00:00:00
מנחם בגין,,,1977-06-20T00:00:00,1981-07-20T00:00:00
מנחם בגין,,,1981-08-05T00:00:00,1983-10-10T00:00:00
מנחם בגין,,,1967-06-05T00:00:00,1969-03-17T00:00:00
מנחם בגין,,,1969-12-15T00:00:00,1970-08-06T00:00:00
מנחם בגין,,,1980-05-28T00:00:00,1981-07-20T00:00:00
מנחם בגין,,,1983-02-14T00:00:00,1983-02-23T00:00:00
מנחם בגין,,,1979-10-23T00:00:00,1980-03-10T00:00:00
מנחם בגין,,,1977-06-20T00:00:00,1977-10-24T00:00:00
מנחם בגין,,,1977-06-20T00:00:00,1977-10-24T00:00:00
אריה מכלוף דרעי,,,1993-05-19T00:00:00,1993-05-31T00:00:00
אריה מכלוף דרעי,,,1988-12-22T00:00:00,1990-06-11T00:00:00
אריה מכלוף דרעי,,,1992-07-13T00:00:00,1993-05-19T00:00:00
אריה מכלוף דרעי,,,1993-05-31T00:00:00,1993-09-14T00:00:00
סאלח טריף,,,1995-11-27T00:00:00,1996-06-17T00:00:00
יגאל אלון,,,1974-06-03T00:00:00,1977-06-13T00:00:00
יגאל אלון,,,1969-12-15T00:00:00,1974-01-21T00:00:00
יגאל אלון,,,1974-03-10T00:00:00,1974-06-03T00:00:00
יגאל אלון,,,1969-12-15T00:00:00,1974-01-21T00:00:00
יגאל אלון,,,1974-03-10T00:00:00,1974-06-03T00:00:00
יגאל אלון,,,1961-11-02T00:00:00,1963-06-26T00:00:00
יגאל אלון,,,1963-06-26T00:00:00,1964-12-22T00:00:00
יגאל אלון,,,1964-12-22T00:00:00,1965-11-22T00:00:00
אלי בן-מנחם,,,1995-11-27T00:00:00,1996-06-17T00:00:00
משה-זאב פלדמן,,,1988-12-26T00:00:00,1989-10-15T00:00:00
יוסף עזרן,,,1990-07-02T00:00:00,1992-07-13T00:00:00
בנימין נתניהו,,,1996-06-18T00:00:00,1996-08-07T00:00:00
בנימין נתניהו,,,1996-06-18T00:00:00,1999-06-07T00:00:00
בנימין נתניהו,,,1991-11-11T00:00:00,1992-07-13T00:00:00
בנימין נתניהו,,,1988-12-26T00:00:00,1990-06-11T00:00:00
נואף מסאלחה,,,1992-08-04T00:00:00,1994-02-08T00:00:00
נואף מסאלחה,,,1995-11-27T00:00:00,1996-06-17T00:00:00
אליעזר מזרחי,,,1990-06-25T00:00:00,1992-07-13T00:00:00
אלי דיין,,,1995-07-24T00:00:00,1995-11-22T00:00:00
אלי דיין,,,1995-11-27T00:00:00,1996-06-17T00:00:00
צחי הנגבי,,,1996-11-11T00:00:00,1999-06-07T00:00:00
צחי הנגבי,,,1996-06-18T00:00:00,1996-11-12T00:00:00
רחבעם זאבי,,,1991-02-05T00:00:00,1992-01-21T00:00:00
יגאל ביבי,,,1990-08-02T00:00:00,1990-11-20T00:00:00
יגאל ביבי,,,1996-07-08T00:00:00,1996-08-13T00:00:00
יגאל ביבי,,,1996-08-13T00:00:00,1997-08-12T00:00:00
יגאל ביבי,,,1990-11-20T00:00:00,1992-07-13T00:00:00
אלי בן-מנחם,,,1992-08-04T00:00:00,1993-04-08T00:00:00
אלי בן-מנחם,,,1993-04-08T00:00:00,1995-11-22T00:00:00
יהודה שערי,,,1969-12-22T00:00:00,1974-01-21T00:00:00
זאב בנימין בגין,,,1996-06-18T00:00:00,1997-01-18T00:00:00
יוסי ביילין,,,1995-07-18T00:00:00,1995-11-22T00:00:00
יוסי ביילין,,,1995-11-22T00:00:00,1996-06-17T00:00:00
יוסי ביילין,,,1988-12-26T00:00:00,1990-03-15T00:00:00
יוסי ביילין,,,1992-08-04T00:00:00,1995-07-18T00:00:00
מיכה גולדמן,,,1992-08-04T00:00:00,1993-05-19T00:00:00
מיכה גולדמן,,,1995-11-27T00:00:00,1996-06-17T00:00:00
אפרים גור,,,1990-11-20T00:00:00,1992-07-13T00:00:00
אפרים גור,,,1990-07-16T00:00:00,1990-11-20T00:00:00
אריה גמליאל,,,1996-08-13T00:00:00,1997-08-12T00:00:00
אריה גמליאל,,,1992-07-29T00:00:00,1993-09-09T00:00:00
משה גפני,,,1990-07-23T00:00:00,1992-07-13T00:00:00
שמעון שטרית,,,1995-02-27T00:00:00,1995-11-22T00:00:00
שמעון שטרית,,,1995-11-22T00:00:00,1996-06-17T00:00:00
שמעון שטרית,,,1992-07-13T00:00:00,1995-07-18T00:00:00
אברהם רביץ,,,1990-06-25T00:00:00,1992-07-13T00:00:00
יהודה בן-מאיר,,,1981-08-11T00:00:00,1983-10-10T00:00:00
יהודה בן-מאיר,,,1983-10-17T00:00:00,1983-12-26T00:00:00
יצחק ברמן,,,1981-08-05T00:00:00,1982-09-30T00:00:00
אריה לובה אליאב,,,1966-10-17T00:00:00,1966-11-22T00:00:00
אריה לובה אליאב,,,1966-11-28T00:00:00,1967-06-26T00:00:00
צבי דינשטיין,,,1967-07-24T00:00:00,1968-08-05T00:00:00
צבי דינשטיין,,,1969-03-17T00:00:00,1969-11-17T00:00:00
צבי דינשטיין,,,1969-12-22T00:00:00,1974-01-21T00:00:00
צבי דינשטיין,,,1966-01-17T00:00:00,1967-06-05T00:00:00
שמואל הלפרט,,,1990-11-19T00:00:00,1991-01-07T00:00:00
שמואל הלפרט,,,1991-01-07T00:00:00,1992-07-13T00:00:00
יצחק קורן,,,1962-05-30T00:00:00,1963-06-26T00:00:00
בן-ציון רובין,,,1981-08-11T00:00:00,1982-05-02T00:00:00
בן-ציון רובין,,,1983-10-10T00:00:00,1984-08-13T00:00:00
אלימלך-שמעון רימלט,,,1969-12-15T00:00:00,1970-08-06T00:00:00
עבדול-עזיז זועבי,,,1971-05-24T00:00:00,1974-02-14T00:00:00
יעקב צור,,,1984-09-13T00:00:00,1986-10-20T00:00:00
יעקב צור,,,1992-07-13T00:00:00,1995-11-22T00:00:00
יעקב צור,,,1995-11-22T00:00:00,1996-06-17T00:00:00
יעקב צור,,,1988-12-22T00:00:00,1990-03-15T00:00:00
אברהם-בייגה שוחט,,,1992-07-13T00:00:00,1995-11-22T00:00:00
אברהם-בייגה שוחט,,,1995-11-22T00:00:00,1996-06-17T00:00:00
מאיר עמית,,,1977-10-24T00:00:00,1978-09-15T00:00:00
יחזקאל פלומין,,,1977-06-28T00:00:00,1979-07-30T00:00:00
ג'בר מועדי,,,1975-03-24T00:00:00,1977-06-13T00:00:00
ג'בר מועדי,,,1971-10-27T00:00:00,1974-01-21T00:00:00
ג'בר מועדי,,,1974-07-16T00:00:00,1975-03-24T00:00:00
מרדכי נורוק,,,1952-11-03T00:00:00,1952-12-24T00:00:00
קלמן כהנא,,,1961-11-29T00:00:00,1963-06-26T00:00:00
קלמן כהנא,,,1963-07-01T00:00:00,1964-12-22T00:00:00
קלמן כהנא,,,1964-12-23T00:00:00,1965-11-22T00:00:00
יצחק רבין,,,1974-06-03T00:00:00,1975-03-20T00:00:00
משה קצב,,,1996-06-18T00:00:00,1999-06-07T00:00:00
משה קצב,,,1981-08-11T00:00:00,1983-10-10T00:00:00
משה קצב,,,1983-10-17T00:00:00,1984-08-13T00:00:00
משה שחל,,,1984-09-13T00:00:00,1986-10-20T00:00:00
משה שחל,,,1988-12-22T00:00:00,1990-03-15T00:00:00
משה שחל,,,1993-05-31T00:00:00,1995-01-09T00:00:00
משה שחל,,,1992-07-13T00:00:00,1995-11-22T00:00:00
משה שחל,,,1992-07-13T00:00:00,1993-05-31T00:00:00
עזר ויצמן,,,1984-09-13T00:00:00,1986-10-20T00:00:00
עזר ויצמן,,,1977-06-20T00:00:00,1980-05-28T00:00:00
עזר ויצמן,,,1988-12-22T00:00:00,1990-03-15T00:00:00
עזר ויצמן,,,1969-12-15T00:00:00,1970-08-06T00:00:00
יצחק מודעי,,,1981-08-05T00:00:00,1982-10-19T00:00:00
יצחק מודעי,,,1986-10-20T00:00:00,1988-11-21T00:00:00
יצחק מודעי,,,1990-06-11T00:00:00,1992-07-13T00:00:00
יצחק מודעי,,,1977-06-20T00:00:00,1981-07-20T00:00:00
יצחק מודעי,,,1982-10-19T00:00:00,1983-10-10T00:00:00
יצחק מודעי,,,1983-10-10T00:00:00,1984-08-13T00:00:00
יצחק מודעי,,,1988-12-22T00:00:00,1990-06-11T00:00:00
יצחק מודעי,,,1979-01-15T00:00:00,1980-12-28T00:00:00
יצחק רבין,,,1992-07-13T00:00:00,1995-11-04T00:00:00
יצחק רבין,,,1992-07-13T00:00:00,1995-02-27T00:00:00
יצחק רבין,,,1984-09-13T00:00:00,1986-10-20T00:00:00
יצחק רבין,,,1986-10-20T00:00:00,1988-11-21T00:00:00
יצחק רבין,,,1988-12-22T00:00:00,1990-03-15T00:00:00
יצחק רבין,,,1992-07-13T00:00:00,1995-11-04T00:00:00
יצחק רבין,,,1992-07-13T00:00:00,1992-12-31T00:00:00
משה קצב,,,1990-06-11T00:00:00,1992-07-13T00:00:00
משה קצב,,,1996-06-18T00:00:00,1999-06-07T00:00:00
יצחק נבון,,,1988-12-22T00:00:00,1990-03-15T00:00:00
יצחק-חיים פרץ,,,1984-09-13T00:00:00,1984-12-18T00:00:00
יצחק-חיים פרץ,,,1987-05-25T00:00:00,1988-11-21T00:00:00
יצחק-חיים פרץ,,,1988-12-22T00:00:00,1990-06-11T00:00:00
יצחק-חיים פרץ,,,1984-12-24T00:00:00,1986-10-20T00:00:00
מרדכי גור,,,1988-04-18T00:00:00,1988-11-21T00:00:00
מרדכי גור,,,1988-12-22T00:00:00,1990-03-15T00:00:00
מרדכי גור,,,1992-08-04T00:00:00,1995-07-16T00:00:00
משה ארנס,,,1984-09-13T00:00:00,1986-10-20T00:00:00
משה ארנס,,,1986-10-20T00:00:00,1987-09-04T00:00:00
משה ארנס,,,1988-04-18T00:00:00,1988-11-21T00:00:00
משה ארנס,,,1990-06-11T00:00:00,1992-07-13T00:00:00
אהרן אוזן,,,1983-10-10T00:00:00,1984-08-13T00:00:00
אהרן אוזן,,,1974-03-10T00:00:00,1974-06-03T00:00:00
אהרן אוזן,,,1975-03-20T00:00:00,1977-06-13T00:00:00
אהרן אוזן,,,1981-08-11T00:00:00,1982-05-02T00:00:00
אהרן אוזן,,,1966-01-17T00:00:00,1969-03-17T00:00:00
אהרן אוזן,,,1969-03-17T00:00:00,1969-11-17T00:00:00
משה נסים,,,1978-01-10T00:00:00,1980-08-13T00:00:00
משה נסים,,,1988-12-22T00:00:00,1990-03-07T00:00:00
משה נסים,,,1986-04-16T00:00:00,1986-10-20T00:00:00
משה נסים,,,1986-10-20T00:00:00,1988-11-21T00:00:00
משה נסים,,,1981-08-05T00:00:00,1983-10-10T00:00:00
משה נסים,,,1984-09-13T00:00:00,1986-04-16T00:00:00
משה נסים,,,1990-06-11T00:00:00,1992-07-13T00:00:00
משה נסים,,,1990-06-11T00:00:00,1992-07-13T00:00:00
משה קצב,,,1984-09-13T00:00:00,1986-10-20T00:00:00
משה קצב,,,1986-10-20T00:00:00,1988-11-21T00:00:00
משה קצב,,,1988-12-22T00:00:00,1990-06-11T00:00:00
יצחק נבון,,,1988-12-22T00:00:00,1990-03-15T00:00:00
יצחק נבון,,,1984-09-13T00:00:00,1986-10-20T00:00:00
דוד לוי,,,1988-12-22T00:00:00,1990-06-11T00:00:00
דוד לוי,,,1990-06-11T00:00:00,1992-07-13T00:00:00
דוד לוי,,,1996-06-18T00:00:00,1998-01-06T00:00:00
דוד לוי,,,1981-11-03T00:00:00,1983-10-10T00:00:00
דוד לוי,,,1983-10-10T00:00:00,1984-08-13T00:00:00
דוד לוי,,,1984-09-13T00:00:00,1986-10-20T00:00:00
דוד לוי,,,1988-12-22T00:00:00,1990-06-11T00:00:00
חיים קורפו,,,1981-08-05T00:00:00,1983-10-10T00:00:00
חיים קורפו,,,1984-09-13T00:00:00,1986-10-20T00:00:00
יגאל הורביץ,,,1977-06-20T00:00:00,1979-01-15T00:00:00
יגאל הורביץ,,,1977-06-20T00:00:00,1979-01-15T00:00:00
יוסף בורג,,,1981-08-05T00:00:00,1983-10-10T00:00:00
יוסף בורג,,,1984-12-24T00:00:00,1986-10-07T00:00:00
יוסף בורג,,,1974-10-30T00:00:00,1976-12-20T00:00:00
יוסף בורג,,,1977-06-20T00:00:00,1981-07-20T00:00:00
יוסף בורג,,,1981-08-05T00:00:00,1983-10-10T00:00:00
יוסף בורג,,,1959-12-17T00:00:00,1961-09-04T00:00:00
יוסף בורג,,,1961-11-02T00:00:00,1963-06-26T00:00:00
יוסף בורג,,,1966-01-12T00:00:00,1969-03-17T00:00:00
יוסף בורג,,,1969-12-15T00:00:00,1970-09-01T00:00:00
יוסף בורג,,,1975-07-29T00:00:00,1975-11-04T00:00:00
יוסף בורג,,,1954-01-26T00:00:00,1955-06-29T00:00:00
יוסף בורג,,,1955-06-29T00:00:00,1955-08-15T00:00:00
יוסף בורג,,,1955-11-03T00:00:00,1958-01-07T00:00:00
יוסף בורג,,,1958-01-07T00:00:00,1958-07-01T00:00:00
יצחק נבון,,,1984-09-13T00:00:00,1986-10-20T00:00:00
דוד לוי,,,1981-08-05T00:00:00,1983-10-10T00:00:00
דוד לוי,,,1984-09-13T00:00:00,1986-10-20T00:00:00
יצחק שמיר,,,1990-06-11T00:00:00,1992-07-13T00:00:00
יצחק שמיר,,,1990-06-11T00:00:00,1992-07-13T00:00:00
יצחק שמיר,,,1984-09-13T00:00:00,1986-10-20T00:00:00
אמנון רובינשטיין,,,1992-07-13T00:00:00,1993-05-31T00:00:00
אמנון רובינשטיין,,,1993-05-31T00:00:00,1995-11-22T00:00:00
אמנון רובינשטיין,,,1995-11-22T00:00:00,1996-06-17T00:00:00
אמנון רובינשטיין,,,1992-07-13T00:00:00,1992-12-31T00:00:00
אמנון רובינשטיין,,,1984-09-13T00:00:00,1986-10-20T00:00:00
אריה נחמקין,,,1984-09-13T00:00:00,1986-10-20T00:00:00
אריאל שרון,,,1983-02-14T00:00:00,1983-10-10T00:00:00
אריאל שרון,,,1981-08-05T00:00:00,1983-02-14T00:00:00
אריאל שרון,,,1990-06-11T00:00:00,1992-07-13T00:00:00
אריאל שרון,,,1977-06-20T00:00:00,1981-07-20T00:00:00
אריאל שרון,,,1988-12-22T00:00:00,1990-02-20T00:00:00
אריאל שרון,,,1996-07-08T00:00:00,1999-06-07T00:00:00
גד יעקבי,,,1984-09-13T00:00:00,1986-10-20T00:00:00
גד יעקבי,,,1974-06-03T00:00:00,1977-06-13T00:00:00
גד יעקבי,,,1988-12-22T00:00:00,1990-03-15T00:00:00
גדעון פת,,,1977-06-21T00:00:00,1979-01-15T00:00:00
גדעון פת,,,1986-10-20T00:00:00,1988-11-21T00:00:00
גדעון פת,,,1979-01-15T00:00:00,1981-07-20T00:00:00
גדעון פת,,,1988-12-22T00:00:00,1990-06-11T00:00:00
גדעון פת,,,1979-01-15T00:00:00,1981-07-20T00:00:00
גדעון פת,,,1981-08-05T00:00:00,1983-10-10T00:00:00
דוד לוי,,,1977-06-20T00:00:00,1981-07-20T00:00:00
דוד לוי,,,1979-01-15T00:00:00,1981-07-20T00:00:00
יצחק שמיר,,,1983-10-10T00:00:00,1984-08-13T00:00:00
יצחק שמיר,,,1984-09-13T00:00:00,1986-10-20T00:00:00
שמעון פרס,,,1986-10-20T00:00:00,1988-11-21T00:00:00
שמעון פרס,,,1992-07-13T00:00:00,1995-11-22T00:00:00
שמעון פרס,,,1984-09-13T00:00:00,1984-12-24T00:00:00
שמעון פרס,,,1970-09-01T00:00:00,1974-01-21T00:00:00
שמעון פרס,,,1986-10-20T00:00:00,1988-11-21T00:00:00
שמעון פרס,,,1988-12-22T00:00:00,1990-03-15T00:00:00
שמעון פרס,,,1974-03-10T00:00:00,1974-04-01T00:00:00
שמעון פרס,,,1959-12-21T00:00:00,1961-09-04T00:00:00
שמעון פרס,,,1961-11-06T00:00:00,1963-06-26T00:00:00
שמעון פרס,,,1963-07-01T00:00:00,1964-12-22T00:00:00
